target_id	length	eff_length	est_counts	tpm
PF3D7_1412200.1	2623	2624	449.783	8.28299
PF3D7_1412300.1	1312	1313	7634.75	280.982
PF3D7_1412400.1	10538	10539	13723.3	62.9227
PF3D7_1412500.1	2228	2229	982.355	21.2964
PF3D7_1412600.1	1981	1982	8740.87	213.108
PF3D7_1412700.1	5142	5143	900.663	8.46241
PF3D7_1412800.1	3062	3063	9488.03	149.685
PF3D7_1412900.1	4072	4073	6549.25	77.7007
PF3D7_1412900.2	276	277	0	0
PF3D7_1413000.1	1416	1417	20	0.682038
PF3D7_1413100.1	1722	1723	3109	87.1934
PF3D7_1413200.1	2050	2051	790.626	18.6275
PF3D7_1413300.1	561	562	1059.27	91.0791
PF3D7_1413400.1	2257	2258	4872.78	104.28
PF3D7_1413500.1	1802	1803	305.036	8.17529
PF3D7_1413600.1	1572	1573	1312.92	40.3329
PF3D7_1413700.1	4638	4639	13780.5	143.545
PF3D7_1413800.1	2804	2805	1238.24	21.3314
PF3D7_1413900.1	2509	2510	753.787	14.5119
PF3D7_1414000.1	1841	1842	25912.8	679.788
PF3D7_1414100.1	5326	5327	923.203	8.37457
PF3D7_1414200.1	3821	3822	1623.54	20.5267
PF3D7_1414300.1	1350	1351	39642.9	1417.94
PF3D7_1414400.1	2765	2766	5677.16	99.1807
PF3D7_1414500.1	11824	11825	11385.5	46.5265
PF3D7_1414600.1	2138	2139	34376.6	776.604
PF3D7_1414700.1	5372	5373	5505.32	49.5124
PF3D7_1414800.1	1657	1658	107.013	3.11888
PF3D7_1414900.1	3579	3580	2395	32.3274
PF3D7_1415000.1	1160	1161	3602.88	149.957
PF3D7_1415100.1	2595	2596	3618.54	67.356
PF3D7_1415200.1	1151	1152	1459.45	61.2189
PF3D7_1415300.1	2893	2894	22110.4	369.187
PF3D7_1415400.1	5748	5749	3608.86	30.3337
PF3D7_1415500.1	4348	4349	352.999	3.92222
PF3D7_1415600.1	4875	4876	1095	10.8517
PF3D7_1415700.1	2811	2812	439.094	7.54554
PF3D7_1415800.1	2308	2309	263.606	5.51669
PF3D7_1415900.1	1155	1156	4388.72	183.455
PF3D7_1416000.1	663	664	2	0.145549
PF3D7_1416100.1	3739	3740	7281.52	94.0803
PF3D7_1416200.1	9853	9854	29408.1	144.213
PF3D7_1416300.1	2104	2105	2374.33	54.5052
PF3D7_1416400.1	2138	2139	5717.87	129.173
PF3D7_1416500.1	1924	1925	993.915	24.9498
PF3D7_1416600.1	10368	10369	1472.38	6.86169
PF3D7_1416700.1	1083	1084	172.015	7.66805
PF3D7_1416800.1	2726	2727	1321.33	23.414
PF3D7_1416900.1	1117	1118	2707.67	117.031
PF3D7_1417000.1	1149	1150	297	12.4798
PF3D7_1417100.1	2363	2364	1729	35.3424
PF3D7_1417200.1	14912	14913	12529.1	40.5977
PF3D7_1417300.1	4608	4609	5788.12	60.6847
PF3D7_1417400.1	10704	10705	5770.49	26.048
PF3D7_1417500.1	2855	2856	15747.9	266.448
PF3D7_1417600.1	15995	15996	10745.8	32.4621
PF3D7_1417700.1	2876	2877	3563.11	59.8463
PF3D7_1417800.1	4015	4016	10406.7	125.218
PF3D7_1417900.1	1318	1319	2422.09	88.7348
PF3D7_1418000.1	1779	1780	1022.04	27.7457
PF3D7_1418100.1	10794	10795	213.001	0.953471
PF3D7_1418200.1	911	912	1730	91.6642
PF3D7_1418300.1	813	814	41.0404	2.43633
PF3D7_1418400.1	72	73	113	74.8004
PF3D7_1418500.1	119	120	1349	543.224
PF3D7_1418600.1	119	120	1349	543.224
PF3D7_1418700.1	119	120	1349	543.224
PF3D7_1418800.1	303	304	5214	828.792
PF3D7_1418900.1	3481	3482	2324.56	32.2597
PF3D7_1419000.1	4808	4809	2618.3	26.3095
PF3D7_1419100.1	4007	4008	5449.23	65.6985
PF3D7_1419200.1	2992	2993	781.869	12.6234
PF3D7_1419300.1	2713	2714	1779.8	31.689
PF3D7_1419400.1	8147	8148	2232.82	13.2419
PF3D7_1419500.1	1330	1331	2055	74.6076
PF3D7_1419600.1	1541	1542	11020	345.339
PF3D7_1419700.1	2636	2637	5694.22	104.345
PF3D7_1419800.1	2531	2532	841.19	16.0538
PF3D7_1419800.2	1641	1642	1416.8	41.6948
PF3D7_1419900.1	2068	2069	278.032	6.49356
PF3D7_1420000.1	2043	2044	1499	35.438
PF3D7_1420100.1	5421	5422	108.032	0.962814
PF3D7_1420200.1	4560	4561	5543.16	58.7281
PF3D7_1420300.1	1594	1595	2367.02	71.7117
PF3D7_1420400.1	3518	3519	8647.06	118.74
PF3D7_1420500.1	3531	3532	315	4.30961
PF3D7_1420600.1	2421	2422	2042.55	40.7518
PF3D7_1420700.1	5852	5853	23713.1	195.775
PF3D7_1420800.1	774	775	104	6.48455
PF3D7_1420900.1	1848	1849	2825.05	73.8307
PF3D7_1421000.1	579	580	6492	540.877
PF3D7_1421100.1	4780	4781	1075.69	10.8722
PF3D7_1421150.1	149	150	73	23.5169
PF3D7_1421200.1	1311	1312	8885.01	327.244
PF3D7_1421300.1	3051	3052	767.79	12.1564
PF3D7_1421400.1	1536	1537	25244.2	793.664
PF3D7_1421500.1	505	506	1163	111.065
PF3D7_1421600.1	2644	2645	1330.63	24.3097
PF3D7_1421700.1	189	190	0	0
PF3D7_1421800.1	1453	1454	2852.1	94.7869
PF3D7_1421900.1	1082	1083	3559	158.799
PF3D7_1422000.1	523	524	4636.27	427.549
PF3D7_1422100.1	2039	2040	7449.32	176.455
PF3D7_1422200.1	1381	1382	898.158	31.4046
PF3D7_1422300.1	2290	2291	3073.59	64.8289
PF3D7_1422400.1	5930	5931	1528.18	12.4507
PF3D7_1422500.1	2024	2025	59139	1411.23
PF3D7_1422600.1	2061	2062	4107	96.2464
PF3D7_1422700.1	4392	4393	1765.22	19.4171
PF3D7_1422800.1	2042	2043	4797.02	113.462
PF3D7_1422900.1	2035	2036	1600	37.9744
PF3D7_1423000.1	2269	2270	2176.49	46.3319
PF3D7_1423100.1	4246	4247	8043.82	91.5226
PF3D7_1423200.1	2298	2299	1186.08	24.9301
PF3D7_1423300.1	3291	3292	15168.4	222.653
PF3D7_1423400.1	4749	4750	5329.89	54.2217
PF3D7_1423500.1	5788	5789	3198.01	26.6947
PF3D7_1423600.1	3387	3388	13696.2	195.346
PF3D7_1423700.1	7269	7270	15660.2	104.09
PF3D7_1423800.1	5238	5239	4038.15	37.2463
PF3D7_1423900.1	86	87	10	5.5543
PF3D7_1424000.1	79	80	0	0
PF3D7_1424100.1	3032	3033	6586.5	104.937
PF3D7_1424200.1	69	70	3	2.07096
PF3D7_1424300.1	96	97	202	100.63
PF3D7_1424400.1	3181	3182	16511.7	250.75
PF3D7_1424500.1	142	143	2157	728.891
PF3D7_1424600.1	70	71	25	17.0149
PF3D7_1424700.1	84	85	99	56.2814
PF3D7_1424800.1	118	119	5	2.03035
PF3D7_1424900.1	75	76	7	4.45075
PF3D7_1425000.1	172	173	47.238	13.1945
PF3D7_1425100.1	127	128	0	0
PF3D7_1425200.1	2502	2503	1012.79	19.5527
PF3D7_1425300.1	1399	1400	9935	342.916
PF3D7_1425400.1	4094	4095	4578.3	54.0254
PF3D7_1425500.1	889	890	79.6941	4.32697
PF3D7_1425600.1	6332	6333	445.168	3.39675
PF3D7_1425700.1	2148	2149	2380.07	53.5183
PF3D7_1425800.1	4142	4143	3585.62	41.8213
PF3D7_1425900.1	1695	1696	928.681	26.4599
PF3D7_1426000.1	1730	1731	75946.2	2120.1
PF3D7_1426100.1	1919	1920	5358.49	134.862
PF3D7_1426200.1	2249	2250	5864.1	125.941
PF3D7_1426300.1	2564	2565	1284.69	24.2024
PF3D7_1426400.1	518	519	143	13.3143
PF3D7_1426500.1	2344	2345	1119	23.0587
PF3D7_1426600.1	4592	4593	6118.14	64.3682
PF3D7_1426700.1	6312	6313	6215.63	47.5771
PF3D7_1426800.1	7092	7093	2193.92	14.9465
PF3D7_1426900.1	1060	1061	23609.3	1075.27
PF3D7_1427000.1	4756	4757	4035.13	40.9895
PF3D7_1427100.1	4864	4865	5306.61	52.7087
PF3D7_1427200.1	1789	1790	6303.32	170.163
PF3D7_1427300.1	4434	4435	2502	27.261
PF3D7_1427400.1	2394	2395	1408.77	28.4238
PF3D7_1427400.2	1575	1576	252.232	7.73379
PF3D7_1427500.1	3594	3595	9869	132.655
PF3D7_1427600.1	2508	2509	989.528	19.0579
PF3D7_1427700.1	766	767	602.499	37.9585
PF3D7_1427800.1	1652	1653	1192.37	34.8568
PF3D7_1427900.1	3656	3657	3387.73	44.7644
PF3D7_1428000.1	2783	2784	2463.86	42.7657
PF3D7_1428100.1	2636	2637	1084.32	19.8699
PF3D7_1428200.1	4097	4098	10345.7	121.993
PF3D7_1428300.1	2345	2346	1674.47	34.4903
PF3D7_1428400.1	6785	6786	1782.88	12.6957
PF3D7_1428500.1	7281	7282	6609.01	43.8565
PF3D7_1428600.1	1489	1490	3777	122.492
PF3D7_1428700.1	3005	3006	935.674	15.0412
PF3D7_1428800.1	2287	2288	4171.05	88.0922
PF3D7_1428800.2	1107	1108	195.236	8.51468
PF3D7_1428900.1	5493	5494	4223.01	37.1434
PF3D7_1429000.1	714	715	1323	89.4133
PF3D7_1429100.1	2798	2799	3430.33	59.2217
PF3D7_1429200.1	4793	4794	753.206	7.59214
PF3D7_1429300.1	1863	1864	947	24.5501
PF3D7_1429400.1	9064	9065	8108.21	43.2221
PF3D7_1429500.1	2553	2554	390.009	7.37908
PF3D7_1429600.1	946	947	14674	748.767
PF3D7_1429700.1	1786	1787	4281.75	115.783
PF3D7_1429800.1	5158	5159	5960.84	55.8329
PF3D7_1429900.1	5707	5708	1673.9	14.1708
PF3D7_1430000.1	2101	2102	10354.7	238.042
PF3D7_1430100.1	1864	1865	2245.19	58.1732
PF3D7_1430200.1	3133	3134	22734	350.53
PF3D7_1430300.1	8092	8093	4356.3	26.011
PF3D7_1430400.1	3837	3838	352.072	4.43276
PF3D7_1430500.1	1329	1330	36	1.30797
PF3D7_1430600.1	2636	2637	6660	122.043
PF3D7_1430700.1	2119	2120	461.018	10.5083
PF3D7_1430800.1	2102	2103	236.274	5.42905
PF3D7_1430900.1	839	840	1434.61	82.528
PF3D7_1431000.1	1835	1836	1225.51	32.2547
PF3D7_1431100.1	2995	2996	1303.86	21.0299
PF3D7_1431200.1	5629	5630	1387.02	11.9049
PF3D7_1431300.1	4139	4140	3819.65	44.5832
PF3D7_1431400.1	4791	4792	10279.3	103.656
PF3D7_1431500.1	3752	3753	7120.1	91.6761
PF3D7_1431600.1	2982	2983	1067.2	17.2879
PF3D7_1431700.1	1308	1309	7076.66	261.238
PF3D7_1431800.1	3022	3023	3872	61.8936
PF3D7_1431900.1	3264	3265	2255.49	33.3814
PF3D7_1432000.1	2188	2189	8386.57	185.134
PF3D7_1432100.1	1163	1164	2557	106.151
PF3D7_1432200.1	5318	5319	7187.89	65.3009
PF3D7_1432300.1	4946	4947	4157.12	40.6068
PF3D7_1432400.1	4916	4917	1708	16.7856
PF3D7_1432500.1	1883	1884	5952.18	152.666
PF3D7_1432600.1	3762	3763	4613	59.2376
PF3D7_1432700.1	2001	2002	10883.1	262.685
PF3D7_1432800.1	3077	3078	1774.04	27.8511
PF3D7_1432900.1	1828	1829	1256.61	33.1998
PF3D7_1433000.1	951	952	3015.76	153.076
PF3D7_1433100.1	3601	3602	2619	35.135
PF3D7_1433200.1	4132	4133	517.212	6.04716
PF3D7_1433300.1	1771	1772	672.925	18.3506
PF3D7_1433400.1	18510	18511	23287.8	60.7921
PF3D7_1433500.1	6923	6924	9119.97	63.648
PF3D7_1433600.1	911	912	1455.57	77.1234
PF3D7_1433700.1	7996	7997	3683.91	22.2603
PF3D7_1433800.1	8992	8993	6759.1	36.3189
PF3D7_1433900.1	6431	6432	4627.08	34.7623
PF3D7_1434000.1	1163	1164	1623.81	67.4111
PF3D7_1434100.1	2060	2061	373.98	8.76837
PF3D7_1434200.1	3103	3104	6638.24	103.343
PF3D7_1434300.1	4668	4669	5799.21	60.0196
PF3D7_1434400.1	1936	1937	3429.25	85.5495
PF3D7_1434500.1	25337	25338	11174.6	21.3112
PF3D7_1434600.1	3850	3851	2209.95	27.7305
PF3D7_1434700.1	2132	2133	4501.04	101.97
PF3D7_1434800.1	2204	2205	817.497	17.9154
PF3D7_1434900.1	984	985	407	19.9667
PF3D7_1435000.1	1970	1971	463.286	11.3582
PF3D7_1435100.1	1527	1528	1507	47.6583
PF3D7_1435200.1	2334	2335	26418.2	546.72
PF3D7_1435300.1	10680	10681	11753	53.1725
PF3D7_1435400.1	1707	1708	7484.75	211.757
PF3D7_1435500.1	2014	2015	4310.86	103.38
PF3D7_1435600.1	6252	6253	10874.6	84.0378
PF3D7_1435700.1	4709	4710	10657	109.336
PF3D7_1435700.2	2667	2668	0	0
PF3D7_1435800.1	1972	1973	521.026	12.7609
PF3D7_1435900.1	1425	1426	585.099	19.8271
PF3D7_1436000.1	4130	4131	6674.64	78.0766
PF3D7_1436100.1	6817	6818	24816.5	175.886
PF3D7_1436200.1	7475	7476	7536.72	48.7149
PF3D7_1436300.1	7350	7351	6437.55	42.3177
PF3D7_1436400.1	4425	4426	891.082	9.72869
PF3D7_1436500.1	1720	1721	105.346	2.95791
PF3D7_1436600.1	3134	3135	14097	217.289
PF3D7_1436700.1	3522	3523	307.316	4.21523
PF3D7_1436800.1	1145	1146	644.272	27.1664
PF3D7_1436900.1	1578	1579	264.01	8.07954
PF3D7_1437000.1	2374	2375	4846.7	98.6122
PF3D7_1437100.1	1242	1243	5701.91	221.665
PF3D7_1437200.1	4522	4523	12019.3	128.411
PF3D7_1437300.1	1998	1999	21104.4	510.163
PF3D7_1437400.1	2799	2800	13072.3	225.601
PF3D7_1437500.1	816	817	73	4.31767
PF3D7_1437600.1	2099	2100	1770	40.7289
PF3D7_1437700.1	3424	3425	3135.01	44.2309
PF3D7_1437800.1	2347	2348	346.727	7.13571
PF3D7_1437900.1	3965	3966	11290.2	137.562
PF3D7_1438000.1	3864	3865	3381.74	42.2804
PF3D7_1438100.1	2254	2255	5832.75	124.99
PF3D7_1438200.1	90	91	24	12.7444
PF3D7_1438300.1	74	75	8	5.15439
PF3D7_1438400.1	7241	7242	10754.5	71.7596
PF3D7_1438500.1	3995	3996	21404.9	258.843
PF3D7_1438600.1	2287	2288	516.623	10.911
PF3D7_1438700.1	1603	1604	9810	295.538
PF3D7_1438800.1	3313	3314	1210.28	17.6474
PF3D7_1438900.1	1608	1609	3079.2	92.4762
PF3D7_1439000.1	1843	1844	1103.45	28.916
PF3D7_1439100.1	8630	8631	2660	14.8925
PF3D7_1439200.1	3681	3682	20137	264.277
PF3D7_1439300.1	6858	6859	5820.54	41.0063
PF3D7_1439400.1	2363	2364	182.596	3.73244
PF3D7_1439500.1	5234	5235	3430.85	31.6689
PF3D7_1439600.1	1328	1329	1725.38	62.7347
PF3D7_1439700.1	2942	2943	4930.69	80.9591
PF3D7_1439800.1	2018	2019	4371.4	104.624
PF3D7_1439900.1	2043	2044	8280.56	195.761
PF3D7_1440000.1	7156	7157	11922.6	80.4983
PF3D7_1440100.1	4155	4156	25923.4	301.415
PF3D7_1440200.1	5527	5528	7501.13	65.5703
PF3D7_1440300.1	2116	2117	782.72	17.8663
PF3D7_1440400.1	5015	5016	2288.08	22.0426
PF3D7_1440500.1	2502	2503	1061.72	20.4973
PF3D7_1440600.1	1813	1814	548.861	14.6209
PF3D7_1440700.1	4157	4158	4587.71	53.3163
PF3D7_1440800.1	2705	2706	1026.15	18.3245
PF3D7_1440900.1	1286	1287	1171.23	43.9755
PF3D7_1441000.1	3126	3127	2328.91	35.9892
PF3D7_1441100.1	4631	4632	2979.03	31.0781
PF3D7_1441200.1	3159	3160	9996.92	152.872
PF3D7_1441300.1	8958	8959	20817.3	112.283
PF3D7_1441400.1	2552	2553	663.616	12.5607
PF3D7_1441500.1	2281	2282	2987.1	63.2532
PF3D7_1441600.1	2194	2195	140.007	3.08221
PF3D7_1441700.1	1680	1681	1017	29.2349
PF3D7_1441800.1	1363	1364	11200.5	396.798
PF3D7_1441900.1	951	952	97.2487	4.93623
PF3D7_1442000.1	947	948	234.179	11.9368
PF3D7_1442100.1	1021	1022	5957	281.66
PF3D7_1442200.1	3689	3690	2232.19	29.2317
PF3D7_1442300.1	2450	2451	7703.73	151.882
PF3D7_1442400.1	7383	7384	12321.6	80.6353
PF3D7_1442500.1	2944	2945	2205.03	36.1807
PF3D7_1442600.1	10632	10633	2855	12.9747
PF3D7_1442700.1	7951	7952	5303	32.225
PF3D7_1442800.1	1209	1210	905	36.1419
PF3D7_1442900.1	11706	11707	12009.2	49.5696
PF3D7_1443000.1	4962	4963	679.206	6.6131
PF3D7_1443100.1	3085	3086	15272	239.138
PF3D7_1443200.1	2605	2606	1460.87	27.0885
PF3D7_1443300.1	923	924	5005.2	261.757
PF3D7_1443400.1	3317	3318	9415.52	137.125
PF3D7_1443500.1	4254	4255	3176.89	36.0787
PF3D7_1443600.1	5697	5698	2236	18.9626
PF3D7_1443700.1	1885	1886	1037.23	26.5756
PF3D7_1443800.1	2314	2315	2225.87	46.4619
PF3D7_1443900.1	3401	3402	139132	1976.25
PF3D7_1444000.1	684	685	92	6.49001
PF3D7_1444100.1	22005	22006	4194.35	9.21027
PF3D7_1444200.1	1299	1300	633	23.5293
PF3D7_1444300.1	1269	1270	19631	746.942
PF3D7_1444400.1	2561	2562	689.204	12.9992
PF3D7_1444500.1	6328	6329	3547.49	27.0854
PF3D7_1444600.1	366	367	2129	280.322
PF3D7_1444700.1	1269	1270	417.026	15.8675
PF3D7_1444800.1	3155	3156	28641.9	438.545
PF3D7_1444900.1	982	983	3206.89	157.645
PF3D7_1445000.1	1224	1225	3259	128.557
PF3D7_1445100.1	3911	3912	6466.35	79.8746
PF3D7_1445200.1	4084	4085	2760.6	32.6557
PF3D7_1445300.1	2439	2440	330.392	6.54317
PF3D7_1445400.1	3706	3707	3199.65	41.7089
PF3D7_1445500.1	2739	2740	3715.89	65.5331
PF3D7_1445600.1	3957	3958	11951.4	145.913
PF3D7_1445700.1	1956	1957	10627	262.403
PF3D7_1445800.1	3624	3625	105	1.39968
PF3D7_1445900.1	3255	3256	21385	317.375
PF3D7_1446000.1	117	118	4253	1741.65
PF3D7_1446100.1	2013	2014	4927	118.215
PF3D7_1446200.1	3501	3502	8159.25	112.585
PF3D7_1446300.1	4334	4335	2610.77	29.1023
PF3D7_1446400.1	3025	3026	761.975	12.168
PF3D7_1446500.1	10395	10396	24115.7	112.094
PF3D7_1446600.1	1533	1534	4655.09	146.64
PF3D7_1446700.1	2012	2013	3578.19	85.8949
PF3D7_1446800.1	1865	1866	1180.94	30.5818
PF3D7_1446900.1	4030	4031	19834.6	237.77
PF3D7_1447000.1	2513	2514	2643.35	50.8086
PF3D7_1447100.1	1173	1174	2719.22	111.924
PF3D7_1447200.1	2239	2240	8056.04	173.789
PF3D7_1447300.1	1229	1230	1645.54	64.6476
PF3D7_1447400.1	1110	1111	13029.5	566.709
PF3D7_1447500.1	435	436	629	69.7128
PF3D7_1447600.1	366	367	108	14.2202
PF3D7_1447700.1	1663	1664	202	5.86607
PF3D7_1447800.1	6592	6593	2050.67	15.0301
PF3D7_1447900.1	5674	5675	3610	30.739
PF3D7_1448000.1	5196	5197	1183.13	11.0009
PF3D7_1448100.1	1141	1142	370	15.6561
PF3D7_1448200.1	3621	3622	196	2.6149
PF3D7_1448300.1	8169	8170	10779.2	63.7549
PF3D7_1448400.1	2934	2935	11832	194.804
PF3D7_1448500.1	12043	12044	14270.1	57.2539
PF3D7_1448600.1	1301	1302	6860.9	254.635
PF3D7_1448700.1	1911	1912	970.728	24.5334
PF3D7_1448800.1	819	820	1388	81.7945
PF3D7_1448900.1	842	843	14687	841.887
PF3D7_1449000.1	747	748	3055	197.359
PF3D7_1449100.1	4141	4142	3529.26	41.1739
PF3D7_1449200.1	1309	1310	322946	11912.6
PF3D7_1449300.1	3068	3069	2540.35	39.9986
PF3D7_1449400.1	4332	4333	5739.16	64.0041
PF3D7_1449500.1	5472	5473	3885.13	34.3027
PF3D7_1449600.1	2058	2059	206.01	4.83481
PF3D7_1449700.1	5388	5389	7596.03	68.1125
PF3D7_1449800.1	1665	1666	425.014	12.3275
PF3D7_1449900.1	1447	1448	5538.21	184.82
PF3D7_1450000.1	2116	2117	12894	294.317
PF3D7_1450100.1	2360	2361	1101.13	22.5368
PF3D7_1450200.1	934	935	202.014	10.4404
PF3D7_1450300.1	3245	3246	593.744	8.83892
PF3D7_1450400.1	7205	7206	3082.72	20.6723
PF3D7_1450500.1	4962	4963	3678	35.8109
PF3D7_1450600.1	1764	1765	1698	46.488
PF3D7_1450700.1	2464	2465	5126.74	100.502
PF3D7_1450800.1	1794	1795	110.009	2.96151
PF3D7_1450900.1	1931	1932	1185.53	29.6521
PF3D7_1451000.1	2945	2946	2086.47	34.2237
PF3D7_1451100.1	4492	4493	10528.6	113.236
PF3D7_1451200.1	7856	7857	13074.1	80.409
PF3D7_1451300.1	1304	1305	12833	475.189
PF3D7_1451400.1	5328	5329	678.563	6.15308
PF3D7_1451500.1	1294	1295	238.718	8.90765
PF3D7_1451600.1	2598	2599	799	14.8556
PF3D7_1451700.1	1728	1729	3346.22	93.5206
PF3D7_1451800.1	3335	3336	8689	125.861
PF3D7_1451900.1	4415	4416	1246.62	13.6412
PF3D7_1452000.1	7915	7916	16791.6	102.503
PF3D7_1452100.1	1374	1375	996.974	35.0372
PF3D7_1452200.1	1829	1830	602.032	15.8971
PF3D7_1452300.1	1573	1574	239.042	7.33868
PF3D7_1452400.1	4394	4395	3244.5	35.6728
PF3D7_1452500.1	2060	2061	9756.09	228.742
PF3D7_1452600.1	10949	10950	8509.15	37.5509
PF3D7_1452700.1	1468	1469	4533	149.112
PF3D7_1452800.1	1374	1375	352.699	12.3951
PF3D7_1452900.1	1105	1106	4045.3	176.744
PF3D7_1453000.1	3415	3416	2190	30.9795
PF3D7_1453100.1	1893	1894	1399	35.6932
PF3D7_1453200.1	4596	4597	6405	67.3276
PF3D7_1453300.1	231	232	117	24.3695
PF3D7_1453400.1	6370	6371	29706.1	225.313
PF3D7_1453500.1	3531	3532	129	1.76489
PF3D7_1453600.1	5721	5722	953.314	8.05075
PF3D7_1453700.1	2762	2763	58304.8	1019.7
PF3D7_1453800.1	4283	4284	1909.03	21.5334
PF3D7_1453900.1	4694	4695	2091.22	21.5235
PF3D7_1454000.1	2378	2379	854.474	17.3561
PF3D7_1454100.1	980	981	4930.05	242.846
PF3D7_1454200.1	4802	4803	556	5.59385
PF3D7_1454300.1	3402	3403	366.697	5.20707
PF3D7_1454400.1	4129	4130	13807.4	161.551
PF3D7_1454500.1	1653	1654	440.886	12.8807
PF3D7_1454600.1	1258	1259	3658.54	140.42
PF3D7_1454700.1	2567	2568	2306.76	43.4067
PF3D7_1454800.1	495	496	51	4.96863
PF3D7_1454900.1	835	836	1581.51	91.414
PF3D7_1455000.1	2437	2438	241	4.77674
PF3D7_1455100.1	1071	1072	86163.9	3884
PF3D7_1455200.1	3345	3346	4391.53	63.4218
PF3D7_1455300.1	3953	3954	18156.3	221.891
PF3D7_1455400.1	1638	1639	609.327	17.9647
PF3D7_1455500.1	4100	4101	552.16	6.50614
PF3D7_1455600.1	6364	6365	1605.43	12.1882
PF3D7_1455700.1	4351	4352	8418.98	93.48
PF3D7_1455800.1	4854	4855	7923	78.8585
PF3D7_1455900.1	1618	1619	7174	214.123
PF3D7_1456000.1	4601	4602	2541.04	26.6817
PF3D7_1456100.1	1735	1736	91.6191	2.55026
PF3D7_1456200.1	3568	3569	451.118	6.10789
PF3D7_1456300.1	2092	2093	312.228	7.20859
PF3D7_1456400.1	3048	3049	68	1.0777
PF3D7_1456500.1	7998	7999	6545.87	39.5439
PF3D7_1456600.1	846	847	321	18.3134
PF3D7_1456700.1	3526	3527	1710.08	23.4292
PF3D7_1456800.1	3447	3448	4178	58.553
PF3D7_1456900.1	2376	2377	664.46	13.5079
PF3D7_1457000.1	2165	2166	15569.3	347.343
PF3D7_1457100.1	3377	3378	1164.06	16.6519
PF3D7_1457200.1	886	887	10301	561.182
PF3D7_1457300.1	3695	3696	11300.6	147.747
PF3D7_1457400.1	11143	11144	10148.5	44.0055
PF3D7_1457500.1	2356	2357	3957.72	81.1398
PF3D7_1457600.1	1906	1907	854	21.6399
PF3D7_1457700.1	5635	5636	3521.54	30.1933
PF3D7_1457800.1	2336	2337	1820.99	37.6528
PF3D7_1457900.1	11473	11474	9464.01	39.8574
PF3D7_1458000.1	2837	2838	1764.44	30.043
PF3D7_1458100.1	654	655	617.391	45.5478
PF3D7_1458200.1	771	772	58.0012	3.63051
PF3D7_1458300.1	5554	5555	6028.55	52.4418
PF3D7_1458400.1	1964	1965	222.068	5.46101
PF3D7_1458500.1	5200	5201	4639.51	43.1056
PF3D7_1458600.1	4560	4561	883.008	9.3552
PF3D7_1458700.1	3796	3797	1639.79	20.8687
PF3D7_1458800.1	4149	4150	4210.13	49.0225
PF3D7_1458900.1	1115	1116	361.17	15.6385
PF3D7_1459000.1	3219	3220	3736.74	56.0771
PF3D7_1459100.1	2950	2951	526.108	8.61498
PF3D7_1459200.1	4011	4012	1720.72	20.7251
PF3D7_1459300.1	1891	1892	3029.86	77.3837
PF3D7_1459400.1	2463	2464	1300.66	25.5077
PF3D7_1459500.1	2922	2923	1197	19.7885
PF3D7_1459600.1	3763	3764	4525.93	58.1041
PF3D7_1459700.1	1815	1816	5107.26	135.9
PF3D7_1459800.1	1274	1275	16035.3	607.734
PF3D7_1459900.1	1376	1377	275.209	9.65776
PF3D7_1460000.1	1282	1283	15.0006	0.564978
PF3D7_1460100.1	1562	1563	408	12.6139
PF3D7_1460200.1	1257	1258	1147	44.0586
PF3D7_1460300.1	775	776	14554	906.294
PF3D7_1460400.1	1270	1271	4430	168.425
PF3D7_1460500.1	7927	7928	3631.84	22.1366
PF3D7_1460600.1	1679	1680	51870	1491.95
PF3D7_1460700.1	943	944	12429	636.228
PF3D7_1460800.1	1923	1924	1189	29.8624
PF3D7_1460900.1	1499	1500	1054.81	33.9805
PF3D7_1460900.2	825	826	3311.97	193.756
PF3D7_1461000.1	2495	2496	4889	94.6507
PF3D7_1461100.1	3123	3124	5381.49	83.2415
PF3D7_1461200.1	1432	1433	489	16.4896
PF3D7_1461300.1	1562	1563	6119.84	189.204
PF3D7_1461400.1	1398	1399	10624.8	366.989
PF3D7_1461500.1	615	616	57	4.47139
PF3D7_1461600.1	2885	2886	6396.43	107.1
PF3D7_1461700.1	1319	1320	2376.36	86.9936
PF3D7_1461800.1	10686	10687	4218.47	19.0742
PF3D7_1461900.1	4389	4390	8429.78	92.7897
PF3D7_1462000.1	366	367	4.0806	0.537287
PF3D7_1462100.1	4231	4232	876.26	10.0054
PF3D7_1462200.1	803	804	8097.62	486.687
PF3D7_1462300.1	5486	5487	4085.66	35.9812
PF3D7_1462400.1	12725	12726	2631.71	9.99297
PF3D7_1462500.1	2289	2290	426	8.98923
PF3D7_1462600.1	1572	1573	24	0.737277
PF3D7_1462700.1	1865	1866	13565.8	351.303
PF3D7_1462800.1	2689	2690	26508.9	476.199
PF3D7_1462900.1	2923	2924	393	6.49477
PF3D7_1463000.1	1608	1609	1608.41	48.3047
PF3D7_1463100.1	1215	1216	313.008	12.4385
PF3D7_1463200.1	2032	2033	197.036	4.68336
PF3D7_1463300.1	2108	2109	482.135	11.0469
PF3D7_1463400.1	1976	1977	1245.66	30.4468
PF3D7_1463500.1	2390	2391	286.326	5.78667
PF3D7_1463600.1	353	354	17	2.32057
PF3D7_1463700.1	1544	1545	1594.55	49.8721
PF3D7_1463800.1	748	749	1594	102.838
PF3D7_1463900.1	4770	4771	91521.8	926.966
